"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","body_shape","body_shape_ordinal","shape_eel_like","shape_elongated","shape_fusiform","shape_globiform","shape_compressiform","shape_depressiform","l_min_TL","l_max_TL","l_min","l_min_type","l_max","l_max_type","l_note","l_ref","l_url","l_ref2","l_url2","l_ref3","l_url3","l_ref4","l_url4","phys_defense","defense_spines_num","defense_spines","exoskeleton","exoskeleton_note","transparent","col_disrupt","col_disrupt_type","silver","countershade","countershade_silver_note","countershade_ref","countershade_url","silver_ref","silver_url","photophore_num","photophore","photophore_note","photophore_ref","photophore_url","photophore_ref2","photophore_url2","addl_ref","addl_url","addl_ref2","addl_url2","addl_ref3","addl_url3","addl_ref4","addl_url4","TL_BH","SL_BH","TL_TH","SL_TH","SL_TL","eye_TL","sd_TL_BH","sd_SL_BH","sd_TL_TH","sd_SL_TH","sd_SL_TL","sd_eye_TL","n_TL_BH","n_SL_BH","n_TL_TH","n_SL_TH","n_SL_TL","n_eye_TL"
"Actinopterygii","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atricaudus","Symphurus atricauda; Aphoristia atricauda Jordan & Gilbert, 1880; Symphurus atricauda (Jordan & Gilbert, 1880)","species","juvenile","compressiform",4,0,0,0,0,1,0,2.3,NA,2.3,"BL",NA,NA,"Min is size at which metamorphosis occurs.","Saldierna-Martínez, R. J., González-Navarro, E. A. & Aceves-Medina, G. Larval development of Symphurus atramentatus (Cynoglossidae: Pleuronectiformes) from the Gulf of California. Zootaxa 1016, 1–14 (2005).","10.11646/zootaxa.1016.1.1",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,"pattern",0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atricaudus","Symphurus atricauda; Aphoristia atricauda Jordan & Gilbert, 1880; Symphurus atricauda (Jordan & Gilbert, 1880)","species","larva","compressiform",4,0,0,0,0,1,0,NA,2.3,NA,NA,2.3,"BL","Max is size at which metamorphosis occurs.","Saldierna-Martínez, R. J., González-Navarro, E. A. & Aceves-Medina, G. Larval development of Symphurus atramentatus (Cynoglossidae: Pleuronectiformes) from the Gulf of California. Zootaxa 1016, 1–14 (2005).","10.11646/zootaxa.1016.1.1",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus californiensis",NA,"species","adult","eel-like",1,1,0,0,0,0,0,NA,50,NA,NA,50,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Syngnathus-californiensis.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Syngnathus-californiensis.html",NA,NA,NA,NA,NA,NA,33.0267196429412,32.647273826225,NA,NA,0.987320986288502,0.0089866604696602,1.91793419601118,2.78304926037248,NA,NA,0.0276078814640037,0.00169189993965023,6,6,0,0,6,6
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus californiensis",NA,"species","juvenile","eel-like",1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Syngnathus-californiensis.html",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus californiensis",NA,"species","larva","eel-like",1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus","Syngnathus spp.",NA,"genus","adult","-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,"-9999",-9999,-9999,"-9999","-9999","-9999","-9999","-9999","-9999",-9999,"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999",NA,NA,31.8785962855736,30.9680048486738,NA,NA,0.971546487301326,0.0131931369680229,1.17733010710682,0.952483409252013,NA,NA,0.00600238225634498,0.00104618319895083,2,2,0,0,2,2
"Actinopterygii","Aulopiformes","Synodontidae","Synodus","Synodus lucioceps","Synodus lucioceps; Saurus lucioceps Ayres, 1855","species","adult","elongated",2,0,1,0,0,0,0,NA,64,NA,NA,64,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Synodus-lucioceps.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,"pattern",1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88953022745735,7.66243144683348,3.68945940976372,3.20362921761515,0.863140395756965,0.0313967222197672,1.02076281779403,0.793566646274754,NA,NA,0.021364551001371,0.00746707297205485,6,6,1,1,6,6
"Actinopterygii","Aulopiformes","Synodontidae","Synodus","Synodus lucioceps","Synodus lucioceps","species","juvenile","elongated",2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14021438736267,7.77339264762244,5.28940030557678,4.41040234275528,0.851700819213905,0.0398866028268827,0.8964804979924,0.532388612865542,NA,NA,0.0252887461812118,0.00703457807910914,2,2,1,1,2,2
"Actinopterygii","Aulopiformes","Synodontidae","Synodus","Synodus lucioceps","Synodus lucioceps","species","larva","elongated",2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,1,"spots",0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Oplophoridae","Systellaspis","Systellaspis debilis",NA,"species","adult","elongated",2,0,1,0,0,0,0,1.21120536399535,1.95355703870217,1.054,"CL",1.7,"CL","Carapace lengths","Cowles, D. Systellaspis debilis. Invertebrates of the Salish Sea https://inverts.wallawalla.edu/Arthropoda/Crustacea/Malacostraca/Eumalacostraca/Eucarida/Decapoda/Caridea/Family_Oplophoridae/Systellaspis_debilis.html (2012).","https://inverts.wallawalla.edu/Arthropoda/Crustacea/Malacostraca/Eumalacostraca/Eucarida/Decapoda/Caridea/Family_Oplophoridae/Systellaspis_debilis.html","Burdett, E. A. Geographic and Depth Distributions of Decapod Shrimps (Caridea: Oplophoridae) from the Northeastern Gulf of Mexico with Notes on Ontogeny and Reproductive Seasonality. Nova Southeastern University 1–42 (2016).","https://nsuworks.nova.edu/cgi/viewcontent.cgi?article=1408&context=occ_stuetd/",NA,NA,NA,NA,1,1,1,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Nowel, M. S., Shelton, P. M. J. & Herring, P. J. Cuticular Photophores of Two Decapod Crustaceans, Oplophorus spinosus and Systellaspis debilis. The Biological Bulletin 195, 290–307 (1998).","10.2307/1543141",NA,NA,"Google Images. https://images.google.com/ (2023).","https://images.google.com/",NA,NA,NA,NA,NA,NA,7.83518543152047,6.77233357333562,7.83518543152047,6.77233357333562,0.870207506779214,0.0253097464428363,1.76951637630999,1.28761384146964,1.76951637630999,1.28761384146964,0.0374889001422874,0.00132648605828564,7,7,7,7,7,5
"Malacostraca","Decapoda","Oplophoridae","Systellaspis","Systellaspis debilis",NA,"species","juvenile","elongated",2,0,1,0,0,0,0,NA,1.41918000204529,NA,NA,1.054,"CL","""Table 8. Carapace lengths (mm) of smallest gravid female used for ontogenetic analysis""","Burdett, E. A. Geographic and Depth Distributions of Decapod Shrimps (Caridea: Oplophoridae) from the Northeastern Gulf of Mexico with Notes on Ontogeny and Reproductive Seasonality. Nova Southeastern University 1–42 (2016).","https://nsuworks.nova.edu/cgi/viewcontent.cgi?article=1408&context=occ_stuetd/",NA,NA,NA,NA,NA,NA,1,1,1,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,"Google Images. https://images.google.com/ (2023).","https://images.google.com/",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Decapoda","Oplophoridae","Systellaspis","Systellaspis debilis",NA,"species","larva","elongated",2,0,1,0,0,0,0,NA,NA,0.319,"CL",0.462,"CL","Reference also has TL.","Bartilotti, C. & Santos, A. D. The secret life of deep-sea shrimps: ecological and evolutionary clues from the larval description of Systellaspis debilis (Caridea: Oplophoridae). PeerJ 7, 1–25 (2019).","10.7717/peerj.7334",NA,NA,NA,NA,NA,NA,1,0,0,1,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stomiiformes","Stomiidae","Tactostoma","Tactostoma macropus","Tactostoma macropus","species","adult","eel-like",1,1,0,0,0,0,0,31.876433583425,34.3,30,"SL",34.3,"TL","no length type given for min","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tactostoma-macropus.html","Fisher, J. P. & Pearcy, W. G. Reproduction, growth and feeding of the mesopelagic fish Tactostoma macropus (Melanostomiatidae). Mar. Biol. 74, 257–267 (1983).","10.1007/BF00403449",NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1047819578731,14.2161203452712,NA,NA,0.941134142923672,0.013409344715522,0.0854475488883303,0.255183195813277,NA,NA,0.0115702160158781,NA,2,2,0,0,2,1
"Actinopterygii","Stomiiformes","Stomiidae","Tactostoma","Tactostoma macropus","Tactostoma macropus","species","juvenile","eel-like",1,1,0,0,0,0,0,4.88570300044861,32.571353336324,4.5,"SL",30,"SL","no length type given","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tactostoma-macropus.html","Fisher, J. P. & Pearcy, W. G. Reproduction, growth and feeding of the mesopelagic fish Tactostoma macropus (Melanostomiatidae). Mar. Biol. 74, 257–267 (1983).","10.1007/BF00403449",NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Stomiiformes","Stomiidae","Tactostoma","Tactostoma macropus","Tactostoma macropus","species","larva","elongated",2,0,1,0,0,0,0,0.4,NA,0.4,"TL",4.5,"SL","no length type given","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tactostoma-macropus.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Taningia","Taningia danae",NA,"species","adult","fusiform",3,0,0,1,0,0,0,NA,299.893004764743,NA,NA,170,"ML",NA,"Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Taningia-danae.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,"Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Taningia-danae.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49119610023785,3.17849314504177,1.93072436742383,1.29082709387309,0.5668688408833,0.0542373572825477,0.728333350729887,1.23073686162188,0.604730416060659,0.234531651354096,0.158982398596468,0.0335199261247091,6,6,3,3,6,5
"Cephalopoda","Oegopsida","Octopoteuthidae","Taningia","Taningia danae",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,2.4460774701245,NA,1,"ML",NA,NA,NA,"Vecchione, M., Kubodera, T. & Young, R. E. Taningia danae. Tree of Life Project http://tolweb.org/Taningia_danae/19840 (2010).","http://tolweb.org/Taningia_danae/19840",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Octopoteuthidae","Taningia","Taningia danae",NA,"species","larva","fusiform",3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,1,"chromatophores",0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Cranchiidae","Taonius","Taonius pavo",NA,"species","adult","fusiform",3,0,0,1,0,0,0,NA,75.2311862986434,NA,NA,66,"ML",NA,"Palomares, M. L. D. & Pauly, D. SeaLifeBase. SeaLifeBase https://www.sealifebase.ca/ (2023).","https://www.sealifebase.se/summary/Taonius-pavo.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,"Vecchione, M. & Roper, C. F. E. Cephalopods observed from submersibles in the Western North Atlantic. Bulletin of Marine Science 49, 433–445 (1991).","https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1991/00000049/f0020001/art00039?crawler=true&mimetype=application/pdf",NA,NA,NA,NA,NA,NA,7.09422621917357,6.2120763532021,7.09422621917357,6.2120763532021,0.877295749903523,0.0498044640077945,0.310216693031293,0.151885103735678,0.310216693031293,0.151885103735678,0.0571574611615539,0.0193617965186174,3,3,3,3,3,3
"Cephalopoda","Oegopsida","Cranchiidae","Taonius","Taonius pavo",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"not sure if these are observations in links","Shea, E. K. et al. Cephalopod biodiversity in the vicinity of Bear Seamount, western North Atlantic based on exploratory trawling from 2000 to 2014. Mar Biodiv 47, 699–722 (2017).","10.1007/s12526-017-0633-3","Sweeney, M. J., Roper, C. F. E., Mangold, K. M., Clark, M. R. & Boletzky, S. V. ‘Larval’ and juvenile cephalopods: a manual for their identification. Smithsonian Contributions to Zoology 1–279 (1992) doi:10.5479/si.00810282.513.","10.5479/si.00810282.513",NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"present",1,NA,NA,NA,NA,NA,"Vecchione, M. & Roper, C. F. E. Cephalopods observed from submersibles in the Western North Atlantic. Bulletin of Marine Science 49, 433–445 (1991).","https://www.ingentaconnect.com/contentone/umrsmas/bullmar/1991/00000049/f0020001/art00039?crawler=true&mimetype=application/pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Perciformes","Bramidae","Taractes","Taractes asper",NA,"species","adult","compressiform",4,0,0,0,0,1,0,24.3832248399271,68.4922046065369,17.8,"SL",50,"SL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Taractes-asper.html",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Taractes-asper.html","Jansen, T. & Gislason, H. Population Structure of Atlantic Mackerel (Scomber scombrus). PLoS One 8, 1–10 (2013).","10.1371/journal.pone.0064744",NA,NA,NA,NA,3.21183202285246,2.3013748794269002,1.5134487807887,1.08839737354797,0.73001008344281,0.0783798511679819,0.593704688946425,0.198645429196175,0.274401929887758,0.124276835337742,0.103038797028802,0.0203985773714895,4,4,4,4,4,4
"Actinopterygii","Perciformes","Bramidae","Taractes","Taractes asper",NA,"species","juvenile","compressiform",4,0,0,0,0,1,0,1.04432513957359,20.4274587740769,0.91,"SL",17.8,"SL","Some numbers of sub adult and adult fish in this paper, but not enough for me to confidently put a Lmat","Moteki, M. & Nagasawa, K. Distribution of the rough pomfret, Taractes asper (Bramidae), in the central North Pacific Ocean. Ichthyological Research 45, 419–423 (1998).","10.1007/BF02725197",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Taractes-asper.html","Jansen, T. & Gislason, H. Population Structure of Atlantic Mackerel (Scomber scombrus). PLoS One 8, 1–10 (2013).","10.1371/journal.pone.0064744",NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Bramidae","Taractes","Taractes asper",NA,"species","larva","compressiform",4,0,0,0,0,1,0,NA,NA,NA,NA,0.91,"SL",NA,"Okiyama, M. An Atlas of the Early Stage Stage Fishes in Japan. Tokai University Press 130, 1–25 (1989).","https://escholarship.org/content/qt9284j82s/qt9284j82s.pdf",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis",NA,"species","adult","fusiform",3,0,0,1,0,0,0,5,12.7,5,"TL",12.7,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tarletonbeania-crenularis.html","Bystydzieńska, Z. E., Phillips, A. J. & Linkowski, T. B. Larval stage duration, age and growth of blue lanternfish Tarletonbeania crenularis (Jordan and Gilbert, 1880) derived from otolith microstructure. Environ Biol Fish 89, 493–503 (2010).","10.1007/s10641-010-9681-2",NA,NA,NA,NA,0,0,0,0,NA,0,1,"bioluminescence",1,1,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",1,NA,"Shinohara, G. et al. Deep-sea Fishes Collected from the North Pacific by the T/S OSHORO-MARU. Bulletin of Fisheries Sciences, Hokkaido University 45, 48–80 (1994).","https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/24137/1/45(2)_P48-80.pdf",NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tarletonbeania-crenularis.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA,5.1341670180892,4.20990395388226,2.85055396017552,2.21075602058514,0.820391900815025,0.0655478664524842,0.0980887972531888,0.219640421121379,NA,NA,0.0509954205754111,0.00652847360128331,3,3,1,1,3,3
"Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis",NA,"species","juvenile","fusiform",3,0,0,1,0,0,0,2.46571670148441,5,2.17,"SL",5,"TL",NA,"Bystydzieńska, Z. E., Phillips, A. J. & Linkowski, T. B. Larval stage duration, age and growth of blue lanternfish Tarletonbeania crenularis (Jordan and Gilbert, 1880) derived from otolith microstructure. Environ Biol Fish 89, 493–503 (2010).","10.1007/s10641-010-9681-2",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,"bioluminescence",1,1,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",1,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tarletonbeania-crenularis.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA,5.2039905637727,4.58573406525657,3.32337778304577,2.91594616771694,0.88006866267062,0.056520061509098,0.837655936616405,0.799245809023107,0.0732211778665504,0.135808517385479,0.0160379432537941,0.00953908990802495,3,3,2,2,3,3
"Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis",NA,"species","larva","elongated",2,0,1,0,0,0,0,NA,NA,0.3,"SL",2.17,"SL",NA,"Bystydzieńska, Z. E., Phillips, A. J. & Linkowski, T. B. Larval stage duration, age and growth of blue lanternfish Tarletonbeania crenularis (Jordan and Gilbert, 1880) derived from otolith microstructure. Environ Biol Fish 89, 493–503 (2010).","10.1007/s10641-010-9681-2",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,1,"bioluminescence",1,0,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",1,"develop in larvae","Alaska Fisheries Science Center. NOAA Fisheries https://www.fisheries.noaa.gov/region/alaska (2023).","https://apps-afsc.fisheries.noaa.gov/ichthyo/LHDataELH.php?GSID=Tarletonbeania!crenularis",NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tarletonbeania-crenularis.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus","Tetragonurus atlanticus",NA,"species","adult","elongated",2,0,1,0,0,0,0,NA,50,NA,NA,50,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tetragonurus-atlanticus.html",NA,NA,NA,NA,NA,NA,1,16,1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tetragonurus-atlanticus.html",NA,NA,NA,NA,NA,NA,7.24017278915502,6.14160893257255,5.11612169122051,4.20075115924918,0.847811199607507,0.0483869077256095,0.417946475957863,0.471600813063757,NA,NA,0.0284505659145169,0.0150759509288041,3,3,1,1,3,3
"Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus","Tetragonurus atlanticus",NA,"species","juvenile","elongated",2,0,1,0,0,0,0,1.97869244372689,NA,1.8,"SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,1,0,NA,0,1,"spots (https://books.google.ca/books?id=ac9GAQAAIAAJ&pg=PA37&lpg=PA37&dq=Tetragonurus+atlanticus+juvenile&source=bl&ots=1Er7BvmL3S&sig=ACfU3U3hfleibtMSGXZm6aAYhYX5IPfTzw&hl=en&sa=X&ved=2ahUKEwidu5TOi_DmAhUQJzQIHesJC7YQ6AEwBXoECAoQAQ#v=onepage&q=Tetragonurus%20atlanticus%20juvenile&f=false)",0,0,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Tetragonurus-atlanticus.html",NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
