"class","order","family","genus","sci_name","tax_level","life_stage","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_benthic","vert_demersal","vert_epipelagic","vert_mesopelagic","vert_bathypelagic","horz_habitat","horz_intertidal","horz_reef","horz_coastal","horz_continental_shelf","horz_continental_slope","horz_oceanic","diel_migrant","refuge","season_migrant","body_shape","l_min_TL","l_max_TL","phys_defense","defense_spines","exoskeleton","transparent","col_disrupt","silver","countershade","photophore","gregarious","gregarious_solitary","gregarious_shoaling","gregarious_schooling","trophic_level","IUCN_status","commercial","recreational","lipid","protein","energy","lipid_pacific","protein_pacific","energy_pacific","TL_BH","SL_BH","TL_TH","SL_TH","SL_TL","eye_TL"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes babcocki","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,NA,NA,NA,NA,3.32375432028074,2.71946094113438,NA,NA,0.819155945850987,0.0746075132374141
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes babcocki","species","juvenile",49,625,3.7,7.1,5.5,"epipelagic",0,1,1,1,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",NA,34,1,1,0,0,1,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,4.16877309631421,3.17714615416317,3.00296875386556,2.28865193834888,0.762129787532027,0.0973843124655018
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes babcocki","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",NA,NA,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes brevispinis","species","adult",0,375,4.1,8.6,5.8,"demersal",0,1,0,0,0,"continental shelf",0,0,0,1,0,0,0,1,1,"fusiform",46,71,1,1,0,0,0,1,1,0,"shoaling",0,1,1,3.8,"NE",1,1,NA,NA,NA,NA,NA,NA,3.74810972555259,3.09405177018144,2.71909275701322,2.23628768202779,0.825567017191471,0.0555220631499954
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes brevispinis","species","juvenile",0,375,4.1,8.6,5.8,"epipelagic",0,1,1,0,0,"continental shelf",0,0,1,1,0,0,0,1,1,"fusiform",15,46,1,1,0,0,0,1,1,0,"shoaling",0,1,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,5.02326406926407,3.99142857142857,3.20525824397412,2.54686179292971,0.794588641248425,0.0810083645445348
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes brevispinis","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"elongated",0.4,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes caurinus","species","juvenile",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,4.68852566333333,NA,NA,4.68852566333333,3.91281327845287,3.10877581450166,2.76379884463056,2.19587043717363,0.79451167057245,0.0979670910165458
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes chlorostictus","species","juvenile",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.60543323897943,2.82489783694487,2.69453118513251,2.11119574595588,0.783511342382946,0.105917170861892
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes ciliatus","species",NA,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,6.1028,NA,NA,6.1028,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes crameri","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,3.76377652,NA,NA,3.76377652,3.29768876693565,2.602003338846,2.32025777597735,1.7504799093553,0.791609820701672,0.0710770325310045
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes crameri","species","juvenile",25,600,1,7.5,4.7,"epipelagic",0,1,1,1,0,"coastal",0,0,1,1,1,0,0,1,1,"fusiform",2.2,32.5,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,3.76377652,NA,NA,3.76377652,3.64181918900865,2.93922527685736,2.28456412846073,1.84246372133984,0.808611823661425,0.0920912241608202
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes crameri","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"coastal",0,0,1,1,0,0,1,0,1,"fusiform",0.8,2.2,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes dallii","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,NA,NA,NA,NA,3.62748142050081,3.11941124778448,2.02543934372613,1.74310228837627,0.859800503276863,0.0880821269401526
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes dallii","species","juvenile",18,256,9.7,14.8,10.8,"epipelagic",0,0,1,0,0,"coastal",1,0,1,1,0,0,0,0,1,"fusiform",2.45533971539942,9,1,1,0,0,1,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,4.07473884348895,3.31953908909158,2.16536778978375,1.76322373198426,0.814551236008763,0.0768281289037339
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes dallii","species","larva",18,256,9.7,14.8,10.8,"epipelagic",0,0,1,0,0,"coastal",1,0,1,1,0,0,1,0,1,"fusiform",NA,NA,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes diploproa","species","adult",0,800,4.4,8.6,5.9,"demersal",0,1,1,0,0,"continental shelf",0,1,1,1,0,0,0,1,1,"fusiform",19,46,1,1,0,0,1,1,1,0,"shoaling",1,1,0,3.7,"NE",1,1,0.645,11.057,2.9288,0.645,11.057,2.9288,3.20009858931128,2.62795692960925,2.09704305481279,1.72213770053896,0.821099034572286,0.096231285478705
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes diploproa","species","juvenile",0,800,4.4,8.6,5.9,"epipelagic",0,1,1,0,0,"continental shelf",0,1,1,1,0,0,0,1,1,"fusiform",4.49768625107109,19,1,1,0,0,1,1,1,0,"shoaling",1,1,0,NA,"NE",0,0,0.645,11.057,2.9288,0.645,11.057,2.9288,3.3490459669754,2.90075657606715,2.24419276552769,1.95764428126468,0.867112506807527,0.0944870745644971
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes diploproa","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"elongated",0.47,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes elongatus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.99880810821296,3.30772039418756,2.26480593154293,1.86763174285317,0.827583492225841,0.0844130758930651
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes elongatus","species","juvenile",25,425,5.7,8.8,7,"epipelagic",0,0,1,0,0,"coastal",0,0,1,1,0,0,0,0,1,"fusiform",NA,20.75,1,1,0,0,1,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,4.36382717973878,3.52937215440027,2.53633214619663,2.05477286291473,0.807820632492595,0.0924431773698687
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes elongatus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,1,0,0,1,0,1,"fusiform",0.05,NA,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes emphaeus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,NA,NA,NA,NA,3.90940323276495,3.26006312653454,2.58783646176301,2.13103764298564,0.834201748298984,0.0793639513189695
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes emphaeus","species","juvenile",0,366,5.6,9.1,6.9,"epipelagic",0,0,1,0,0,"reef-associated",0,1,1,0,0,0,0,0,1,"fusiform",NA,12.2,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,3.87711524034988,3.14743173164106,2.52104812398796,2.04389528534829,0.817363234832721,0.0997269939575923
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes emphaeus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"reef-associated",0,1,1,0,0,0,1,0,1,"fusiform",NA,NA,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes entomelas","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,1.71,NA,5.616566084,1.71,NA,5.616566084,3.57537405674903,2.92274527337316,2.27915802936437,1.86916726073046,0.818005335962455,0.0500797757316415
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes entomelas","species","juvenile",0,549,3.4,8.6,5.6,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"fusiform",2.1,35,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,1.71,NA,5.616566084,1.71,NA,5.616566084,4.73855756421225,3.94973285077515,3.39299478550363,2.8306157281267,0.833699365785622,0.080226066901528
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes entomelas","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,1,0,1,"fusiform",0.05,2.1,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes flavidus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,3.4,NA,5.85366773666667,3.4,NA,5.85366773666667,3.45497028085744,2.84277248279028,2.09430779861566,1.72322372216181,0.822826849309015,0.0617450142656363
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes flavidus","species","juvenile",0,549,4.2,11.4,7.5,"epipelagic",0,0,1,1,0,"reef-associated",0,1,1,0,0,0,0,0,1,"fusiform",2.3,34.8,1,1,0,0,1,0,1,0,"schooling",0,0,1,NA,"NE",0,0,3.4,NA,5.85366773666667,3.4,NA,5.85366773666667,4.47339201124134,3.70127675238316,3.37766958411982,2.79932683300868,0.828190498709718,0.079818166142248
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes flavidus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"reef-associated",0,1,1,0,0,0,1,0,1,"fusiform",0.45,2.3,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes goodei","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.84078015219051,3.32081085713514,2.5137355509154,2.1734781301873,0.864481258181689,0.0700074076303581
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes goodei","species","juvenile",0,425,7,9.7,8.2,"epipelagic",0,1,1,0,0,"continental shelf",0,0,1,1,1,0,0,0,1,"fusiform",2.2,30.75,1,1,0,0,0,0,1,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,4.80987929157858,3.89869669101511,3.6481696558724,2.96789901593072,0.811072953797552,0.0837502057335074
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes goodei","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",0.47,2.2,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes helvomaculatus","species","adult",25,549,4.9,8.6,6.3,"demersal",0,1,1,0,0,"continental shelf",0,0,0,1,0,0,1,1,1,"fusiform",23,41,1,1,0,0,1,0,1,0,"shoaling",1,1,0,3.7,"NE",0,1,NA,NA,NA,NA,NA,NA,3.67718121552379,2.98734375914967,2.35015756447132,1.91268536657049,0.812776151928417,0.0887188039965689
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes helvomaculatus","species","juvenile",25,549,4.9,8.6,6.3,"epipelagic",0,1,1,0,0,"continental shelf",0,0,0,1,0,0,1,1,1,"fusiform",1.90456028215253,23,1,1,0,0,1,0,0,0,"shoaling",1,1,0,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,3.96937905128062,3.25331558590942,2.70193640564743,2.21469570283679,0.819086701859019,0.110863727142862
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes helvomaculatus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes hopkinsi","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,NA,NA,NA,NA,3.62815747568347,3.03998733219291,2.28406898439849,1.91930908874122,0.83763413727749,0.0648450693715667
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes hopkinsi","species","juvenile",18,183,9.7,14.1,10.7,"epipelagic",0,0,1,0,0,"reef-associated",0,1,1,0,0,0,0,1,1,"fusiform",2.45575222125934,16,1,1,0,0,1,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes hopkinsi","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"reef-associated",0,1,1,0,0,0,1,0,1,"fusiform",0.35,NA,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes jordani","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,5.45268875333333,NA,NA,5.45268875333333,4.64688193277293,3.90174722973219,3.36863655271585,2.84092028421481,0.839179100306843,0.0829713055930431
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes jordani","species","juvenile",0,350,7,9.7,8.2,"epipelagic",0,0,1,1,0,"continental shelf",0,0,1,1,1,0,0,0,1,"fusiform",2.7,14,1,1,0,0,0,0,1,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,5.45268875333333,NA,NA,5.45268875333333,5.29199856284659,4.38250111291062,3.73608843557386,3.11043781491801,0.830234156381728,0.0769173726248762
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes jordani","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,1,0,1,"fusiform",0.54,2.7,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes levis","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,NA,NA,NA,NA,3.3090231841732,2.78690252136772,2.04179762584777,1.72098015736715,0.84306404876799,0.0657311063587648
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes levis","species","juvenile",20,500,7.8,11.5,8.8,"epipelagic",0,1,1,0,0,"continental shelf",0,0,0,1,1,0,0,0,1,"fusiform",1.9,37.75,1,1,0,0,0,0,1,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,3.10539432916053,2.5487802257836,2.58942662048752,2.1098104752272002,0.822865192129603,0.0804843495210257
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes levis","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,1,0,1,0,0,"elongated",NA,1.9,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes maliger","species","adult",0,274,6.3,11.1,9,"demersal",0,1,1,0,0,"reef-associated",0,1,0,1,0,0,0,1,1,"fusiform",31,61,1,1,0,0,1,0,0,0,"solitary",1,1,0,3.84,"NE",1,1,NA,NA,NA,NA,NA,NA,2.96263706687105,2.38087926253543,1.74511241002359,1.41253043925743,0.804130643918829,0.0727675455302212
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes maliger","species","juvenile",0,274,6.3,11.1,9,"epipelagic",0,1,1,0,0,"reef-associated",0,1,0,1,0,0,0,1,1,"fusiform",3.19247788763714,31,1,1,0,0,1,0,0,0,"solitary",1,1,0,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes maliger","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"elongated",0.5,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes melanops","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,5.331015632,NA,NA,5.331015632,3.42413461200787,2.86223416600744,2.36547944929115,1.9713873848912,0.836632237514822,0.0558650902140842
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes melanops","species","juvenile",0,366,3.8,7.8,5.5,"epipelagic",0,1,1,0,0,"coastal",1,0,1,0,0,0,1,1,1,"fusiform",3.65770095837022,40.2,1,1,0,0,0,1,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,5.331015632,NA,NA,5.331015632,4.77525546595892,3.72070448373475,3.15049940748265,2.3913259691891,0.779177967919468,0.0768428460583032
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes melanops","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,0,0,1,0,1,"fusiform",0.46,NA,1,1,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes melanostomus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,NA,NA,NA,NA,NA,NA,3.1877016242118,2.72298620916859,2.30955261422952,1.97232322385953,0.854180783618987,0.095161012936185
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes melanostomus","species","juvenile",124,769,6.7,9.9,7.8,"mesopelagic",0,1,0,1,0,"coastal",0,0,1,0,0,0,0,0,1,"fusiform",2.0405363343049,35,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,3.51487782276489,2.75417360418781,2.61029644618553,2.04553477301925,0.784107576572524,0.101698450032332
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes melanostomus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,1,"fusiform",0.45,NA,1,1,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes miniatus","species","adult",15,274,6.4,9.9,6.9,"demersal",0,1,0,0,0,"reef-associated",0,1,1,0,0,0,1,1,1,"fusiform",37,91,1,1,0,0,1,0,0,0,"shoaling",1,1,1,3.9,"NE",1,1,1.4,NA,NA,1.4,NA,NA,3.1598513936562,2.47985800128346,NA,NA,0.785346652195021,0.0647942449902524
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes miniatus","species","juvenile",15,274,6.4,9.9,6.9,"epipelagic",0,1,1,0,0,"reef-associated",0,1,1,0,0,0,1,1,1,"fusiform",2.5982751090567,37,1,1,0,0,1,0,0,0,"shoaling",1,1,1,NA,"NE",0,0,1.4,NA,NA,1.4,NA,NA,3.49941775969634,2.89918536772026,2.10372042272682,1.73581205227611,0.827472038086281,0.0899818124315775
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes miniatus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes mystinus","species","adult",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,1.945,18.625,3.682,1.945,18.625,3.682,3.35214184861748,2.73953901350512,2.2228604389833,1.80493665241553,0.817463585026446,0.058788839171366
